"Ksc~ruwiki",4.3711054492072475E-4,0.21811816191544164,3
"Coolthemes",0.001964720972573314,0.9803957653140837,17
"Holger1959",0.0019519068998810932,0.9740015430406656,1
"Jacobbraeutigam",0.0014864914611732566,0.741759239125455,6
"Venca24",4.834135471947941E-6,0.002412233600502023,1
"Yuatcha",8.609548216735256E-4,0.42961645601508924,2
"TptBot",0.0015245975088948361,0.7607741569385232,3
"Llecco",0.0010191688563928076,0.508565259340011,1
"Delirium",0.0017820836508209848,0.8892597417596715,2
"Rastrojo",0.0018865737942200301,0.941400323315795,1
"OTAVIO1981",7.293839398634179E-4,0.36396258599184556,1
"Potapt",0.001948947204488148,0.9725246550395859,2
"Fixer88",6.028839509805254E-4,0.3008390915392822,5
"Blethering Scot",0.0010429441707953747,0.520429141226892,2
"KRLS",0.0011298821209047947,0.5638111783314925,2
"WTM",5.950004944919085E-6,0.002969052467514623,1
"Sanremofilo",0.0018851730912217842,0.9407013725196703,2
"ԱշոտՏՆՂ",2.210595787860076E-4,0.1103087298142178,3
"KasparBot",0.0015954389303333314,0.7961240262363324,43
"Beko",9.883724182525666E-4,0.4931978367080308,1
"Fnielsen",9.466386267420464E-4,0.47237267474428113,21
"Ozzie10aaaa",7.489835966420743E-7,3.737428147243951E-4,1
"Gzen92",0.0019193909251738236,0.957776071661738,13
"Openbk",0.0012241493287964394,0.6108505150694232,1
"Belopchi",0.002004008016032064,1.0,2
"Danrok",0.0018811993529094162,0.9387184771017987,3
"A VIE SAINE",0.0016698289211946043,0.8332446316761075,1
"188.146.66.91",7.741019340059379E-4,0.386276865068963,1
"191.103.235.140",2.4545616946379805E-4,0.12248262856243522,1
"Vittalio",0.001799136388355864,0.8977690577895762,1
"121.54.54.248",0.0012778729063268942,0.6376585802571202,1
"Dirga Luthfi",0.002004008016032064,1.0,3
"Tubezlob",0.0015220776927895396,0.7595167687019803,1
"Niklem",0.0019536102818328957,0.9748515306346149,1
"Dalriada",3.901016509534561E-4,0.1946607238257746,1
"Addbot",1.5268912859398297E-4,0.0761918751683975,108
"DanmicholoBot",0.001985913119187176,0.9909706464744007,1
"Dolovis",0.0019400485192808095,0.968084211121124,25
"Marcus Cyron",0.0015244293453766978,0.7606902433429722,7
"Ary29",5.310275890947618E-4,0.26498276695828615,4
"Lockal",1.902057228410007E-4,0.09491265569765935,1
"RobLa",2.3533403268047465E-5,0.011743168230755685,6
"Innocentbunny",7.219303830051419E-4,0.3602432611195658,3
"Khan Tengri",0.0017739723552034421,0.8852122052465177,3
"Yehoshua Wika",0.0014268752168912736,0.7120107332287455,1
"BurritoBazooka",0.001876434354449972,0.936340742870536,1
"Movses",0.0017447923753849512,0.8706513953170907,3
"Danand",0.0018891321984921365,0.9426769670475761,1
"Tpt",0.0018142391309662893,0.9053053263521783,1
"Andrew Gray",0.0016727942888615519,0.8347243501419144,1
"User№101",0.0011796533488211104,0.588647021061734,2
"Jheald",0.0011830892799606072,0.590361550700343,10
"Slaunger",0.0019741184410577354,0.98508510208781,1
"Wikimostafa",0.0019597533281283685,0.9779169107360558,1
"Sergey Cepblu",0.0018419435410239923,0.9191298269709721,6
"Natuur12",4.2396636907881364E-4,0.211559218170328,3
"Dudek1337",0.0018220600440153664,0.9092079619636678,34
"Cewbot",7.177022583990747E-4,0.35813342694113826,38
"Chico512",4.234133142621788E-4,0.21128324381682723,2
"Bluemersen",0.001725291642846094,0.8609205297802008,1
"Charles Matthews",0.0011424661067229811,0.5700905872547676,3
"AkkakkBot",0.0015388803728157967,0.7679013060350826,23
"201.190.126.117",0.0016661757674329058,0.83142170794902,1
"محمد عبد الغني",0.0017666550628388563,0.8815608763565893,1
"Rosario00",0.0019257469878170399,0.9609477469207028,91
"Beno",3.3257050121443256E-4,0.16595268010600184,1
"Pierrette13",0.0017724568789745168,0.8844559826082838,1
"محمد عصام",0.0013192202908893476,0.6582909251537845,1
"Pavel.mlejnek",8.127756532325485E-4,0.4055750509630417,4
"Bp0",0.0019390099588909415,0.9675659694865798,36
"Petronas",6.466777393159633E-4,0.32269219191866566,1
"Coyau",0.0017221649713397927,0.8593603206985565,33
"Adert",1.6907441949573534E-4,0.08436813532837194,1
"Born2bgratis",0.0014274169367175834,0.7122810514220741,8
"Andreasmperu",0.0015638453942705913,0.780358851741025,4
"Michael Bednarek",0.0018496093376523764,0.9229550594885358,521
"218.9.218.180",0.0019930204403673974,0.9945171997433312,1
"Kemenymate wd",0.002004008016032064,1.0,1
"ShockD",2.763531925111484E-4,0.13790024306306306,1
"77.157.18.80",0.0018775259352265415,0.9368854416780442,1
"Kani",0.0018812616845172722,0.9387495805741188,2
"Absent69",0.0019925033660282503,0.994259179648097,1
"Annika64",0.0019685288462218536,0.9822958942647049,2
"Debeet",0.0019032757018693442,0.9497345752328027,1
"Zahiralbarqi",0.0017422638971855346,0.8693896846955818,1
"Olaf Kosinsky",7.202536742239371E-4,0.3594065834377446,1
"Vlsergey",0.0019119596620630025,0.9540678713694383,2
"Ctande",0.001894422415586758,0.9453167853777922,2
"95.114.21.1",0.002004008016032064,1.0,1
"Yamaha5",0.0010207886888943041,0.5093735557582577,5
"SourcererBot",2.707632385727988E-4,0.1351108560478266,3
"Edoderoobot",5.644707368033803E-4,0.2816708976648868,71
"Otourly",0.0018148001879437611,0.9055852937839368,63
"Corso",7.585865601510722E-4,0.37853469351538505,2
"TjodLeif",2.871916432578089E-5,0.014330862998564663,1
"Jens Liebenau",0.002004008016032064,1.0,1
"167.61.128.194",1.4094593191850908E-6,7.033202002733603E-4,1
"83.53.80.62",0.0019403939081875982,0.9682565601856115,1
"Barcex",1.1329579181504827E-4,0.056534600115709085,1
"Jonathan Groß",0.0019786949239181616,0.9873687670351627,2
"Lymantria",0.0017593031603576274,0.8778922770184561,1
"Kette~cawiki",9.613800092650413E-4,0.4797286246232556,1
"RobotMichiel1972",0.0012151124711655694,0.6063411231116191,27
"Ymblanter",0.0013734556269084492,0.6853543578273161,1
"Chubby Unicorn",0.001765443903773121,0.8809565079827874,3
"Skim",3.021238501323778E-4,0.15075980121605653,1
"Kresspahl",0.0019716202587632095,0.9838385091228415,2
"Voxhominis",0.0017919834343708323,0.8941997337510453,1
"GreenStork",0.0019315324122086803,0.9638346736921315,102
"Kaklen",4.125558653718952E-4,0.2058653768205757,1
"Mathieudu68",0.0014192900437947436,0.7082257318535771,2
"A.Gust14",5.378894203303383E-5,0.026840682074483882,1
"PrimeHunter",0.001921144576342081,0.9586511435946984,285
"109.26.188.244",0.0019315445983332027,0.9638407545682681,1
"Houjou",3.0444251638316706E-4,0.15191681567520035,1
"Arpyia",0.0011325829757164688,0.565158904882518,19
"Arulghsr",4.3942733438562454E-4,0.21927423985842665,2
"134.255.174.119",0.0016610216671256674,0.828849811895708,1
"Dmrwikiprof",0.002004008016032064,1.0,5
"Billinghurst",0.001979169148617559,0.9876054051601619,1
"En4ikkk",0.002004008016032064,1.0,3
"RasabJacek",3.576674984605788E-5,0.017847608173182882,1
"WikiDataMovieDB",2.6244380143348046E-4,0.13095945691530675,2
"181.66.94.228",0.0019884454362957705,0.9922342727115894,2
"Eldizzino",9.706933139775198E-4,0.48437596367478236,4
"Santiago matamoro",7.751339467343466E-4,0.386791839420439,1
"EEIM",5.179405954880459E-4,0.2584523571485349,2
"Pixi Uno",0.0015857817234056415,0.7913050799794151,8
"PMG",0.001912340187680994,0.9542577536528161,1
"Amadalvarez",0.0019833916437466117,0.9897124302295593,1
"Tostarpadius",6.62162317928578E-5,0.03304189966463604,1
"Zuphilip",8.056991079457853E-5,0.04020438548649469,1
"Helmy oved",0.0018594216287262865,0.927851392734417,2
"Teolemon",2.3867882652504608E-4,0.119100734435998,1
"C messier",2.834164847291875E-6,0.0014142482587986456,1
"Galaktos",0.0018178101359677254,0.9070872578478949,1
"70.15.24.217",0.00199422620290386,0.9951188752490261,1
"VIGNERON",9.271210388542738E-4,0.4626333983882826,2
"Tom Morris",1.498510762727266E-6,7.477568706009057E-4,1
"190.148.78.185",0.001169338420139631,0.5834998716496759,2
"Thierry Caro",7.534344848232505E-4,0.375963807926802,3
"Presentime",0.0020013307328298874,0.9986640356821138,1
"Väsk",0.001893777883373577,0.9449951638034149,45
"Moladzbelarus",3.0064430168655587E-6,0.0015002150654159138,1
"Strakhov",0.0020038759970368606,0.9999341225213934,1
"Framabot",4.0305616668275906E-4,0.20112502717469677,2
"Thinkcontext",5.611615101750339E-4,0.2800195935773419,4
"MatSuBot",0.001946689684279645,0.9713981524555428,4
"Sebastian Wallroth",0.0013236006437052554,0.6604767212089224,1
"TemirovBot",3.6338999468943646E-5,0.01813316073500288,1
"Spinster",0.0018774199603505744,0.9368325602149367,7
"Kolja21",0.0017853089808398893,0.8908691814391048,1
"AlessioMela",0.0019580539303100733,0.9770689112247266,2
"Fali-Ru",0.0018164282828927064,0.9063977131634605,3
"Silvonen",7.682709683711605E-5,0.038336721321720904,4
"Hjart",0.001239773017437599,0.6186467357013619,5
"Multichill",0.0018912638993119426,0.9437406857566594,2
"Ivan A. Krestinin",0.0017872414584538712,0.8918334877684817,1
"Christian75",0.0018235008892833007,0.909926943752367,7
"Nowic",0.0017140839744659393,0.8553279032585037,8
"Rezabot",0.0017086055543752497,0.8525941716332496,13
"KrattBot",0.001532202591380597,0.7645690930989179,3
"Dmitry Fomin",0.002004008016032064,1.0,8
"Millars",0.00167855532579579,0.8375991075720992,2
"Michiel1972",0.001864107945033174,0.9301898645715538,3
"Edoardo88",5.702014759607709E-4,0.28453053650442467,58
"JAnDbot",0.0014956372016134514,0.7463229636051122,2
"B612cess",1.1360943675358083E-4,0.05669110894003683,1
"Esquilo",0.0019436432825309688,0.9698779979829534,2
"Cavarrone",0.0012066464546682295,0.6021165808794465,2
"Alinea",0.002004008016032064,1.0,25
"Infovarius",0.0014496592027777027,0.7233799421860736,19
"Omar sansi",5.997285644069034E-5,0.02992645536390448,2
"Pfadintegral",2.0005878915376504E-4,0.09982933578772876,1
"Andrès",3.086495834393388E-4,0.15401614213623008,1
"Reinheitsgebot",0.0016683958542765137,0.8325295312839803,37
"Шнапс",0.0017532704014405448,0.8748819303188319,27
"Zajio1am",9.959972397760829E-4,0.49700262264826534,2
"Dcljr",0.0010034828837988004,0.5007379590156014,1
"小山子2524",0.002004008016032064,1.0,1
"B0ttle",4.4197811742030703E-4,0.2205470805927332,3
"85.119.105.163",0.0017496300084957205,0.8730653742393645,1
"Laddo",0.0012985264110858873,0.6479646791318577,3
"Mushroom",0.0019819011121560977,0.9889686549658927,1
"Cidcn",0.002004008016032064,1.0,3
"Balloonguy",6.984380141839658E-4,0.34852056907779894,1
"Pigsonthewing-bot",2.8715054170841935E-4,0.14328812031250127,6
"Kaftaj",0.001978140606641617,0.9870921627141669,272
"Evad37",1.4419015241879483E-4,0.07195088605697862,3
"Gobonobo",5.467533860724043E-4,0.27282993965012975,1
"Wiki LIC",0.0019713408765626517,0.9836990974047631,1
"Jianhui67",0.0017940681112656447,0.8952399875215568,1
"H4stings",8.918506829177232E-4,0.44503349077594384,1
"حصار",2.0038992014062494E-4,0.09999457015017185,1
"Suicasmo",3.0270083094015294E-5,0.015104771463913631,1
"Filceolaire",0.0018202273883839261,0.9082934668035791,1
"90sveped",0.002004008016032064,1.0,7
"Docu",0.0019709124265222915,0.9834853008346235,14
"Gzen92Bot",0.002004008016032064,1.0,1
"10.68.17.174",0.0018933134191589831,0.9447633961603326,1
"Jey",1.1127129229284497E-5,0.005552437485412964,1
"Steenthbot",0.0016378349761353868,0.817279653091558,16
"Lokal Profil",6.492813613127233E-4,0.3239913992950489,1
"Masalli qasimli",1.746647353934287E-6,8.715770296132091E-4,2
"EdgarsBot",3.103155527668145E-4,0.15484746083064044,15
"Hiujssfsfrecfvf12gt",4.7439429985872194E-4,0.23672275562950226,1
"JhsBot",0.0018034347617144567,0.8999139460955139,8
"Dɐ",0.0015706544244034626,0.7837565577773278,2
"Александр Сигачёв",0.0018424284904790765,0.9193718167490592,1
"Alelapenya",0.0011817571048288937,0.5896967953096179,1
"DeltaBot",0.0020005053550247003,0.9982521721573255,2
"Apr1",0.0019991710605793012,0.9975863592290712,2
"Susilan",2.3774517309979162E-4,0.11863484137679602,1
"KrBot",0.0013087493757949395,0.6530659385216748,80
"ShinePhantom",0.0017969669357186108,0.8966865009235868,2
"Rpfb119",0.001671394449498868,0.834025830299935,3
"Quercus mortus",1.635060941936454E-4,0.08158954100262905,1
"Calliopejen1",3.91170134765804E-4,0.1951938972481362,2
"Adeliine",5.935737134461569E-4,0.29619328300963227,2
"89.228.208.239",1.5331774971943964E-4,0.07650555711000039,1
"Maddala divya3212",2.9793760077803047E-6,0.001486708627882372,1
"**Romina**",0.0018299238047766399,0.9131319785835433,1
"Succu",0.0019479679854945008,0.9720360247617559,1
"Miguillen",0.001431768736335318,0.7144525994313237,1
"EUvin",0.0017082647390424977,0.8524241047822063,1
"The Transhumanist",0.0019409265051120858,0.9685223260509308,18
"PeterKz",0.0019456499330802143,0.9708793166070269,33
"Ghuron",0.0014739918253622154,0.7355219208557455,10
"Xaris333",0.001616229332982545,0.80649843715829,1
"Rymchonak",8.047561137065551E-5,0.040157330073957095,5
"Miguillen-bot",1.8807373062436746E-4,0.09384879158155936,1
"Marrovi",3.4417262848178534E-4,0.1717421416124109,2
"Arctic.gnome",1.132066353137339E-4,0.05649011102155321,1
"DonkZZ",6.845186295097738E-4,0.3415747961253771,1
"Steenth",0.0012339512032752361,0.6157416504343428,6
"186.87.101.63",0.001747826915347065,0.8721656307581854,1
"TomT0m",7.603011419666465E-4,0.3793902698413566,10
"Hisashiyarouin",0.002004008016032064,1.0,1
"Mahir256",0.0017925500368150989,0.8944824683707343,1
"190.237.203.9",9.104258629288227E-4,0.4543025056014825,3
"PLbot",9.42807226566426E-4,0.4704608060566466,261
"Flurp",7.906978788325111E-5,0.039455824153742304,1
"Tariqhada",0.002004008016032064,1.0,54
"Vesihiisi",7.205126954602544E-4,0.3595358350346669,5
"Ijon",9.207535611668173E-5,0.045945602702224184,2
"Leschnei",0.001568848684642951,0.7828554936368325,1
"Lozman",5.121566261084854E-5,0.025556615642813422,1
"B25es",1.7252686939271965E-4,0.0860909078269671,1
"על הטוב",0.0011815396185340947,0.5895882696485133,1
"Hazard-Bot",0.0019343868531741602,0.9652590397339059,1
"Gfgfzama",0.0018033732670612022,0.8998832602635399,5
"MisterSynergy",1.5121836255048036E-4,0.0754579629126897,2
"Thibaut120094",2.4730123375605317E-5,0.012340331564427053,1
"Jura1",0.0014186596861039355,0.7079111833658638,118
"Aventicum",0.002004008016032064,1.0,1
"Deisenbe",0.0018032272854920566,0.8998104154605362,9
"Brackenheim",0.0020037745342736447,0.9998834926025486,1
"Nurni",8.469480049401336E-4,0.42262705446512666,3
"Fox122",0.002004008016032064,1.0,1
"Jklamo",4.32671562960435E-4,0.21590310991725706,8
"Pichpich",0.0019284668791472743,0.9623049726944899,1
"CEM-air",4.0871716641118074E-4,0.2039498660391792,4
"Ayack",0.0015567005154117069,0.7767935571904417,3
"Artsiom91",3.550505788984081E-4,0.17717023887030564,5
"ThieolBot",0.0014769966795303976,0.7370213430856684,41
"AyackBot",0.0017969510929658455,0.8966785953899569,19
"Fernán De Soto",0.001904233649412592,0.9502125910568834,1
"AdaSain",1.506942929818007E-5,0.007519645219791855,1
"Louperibot",1.351531042801608E-4,0.06744139903580025,1
"Odejea",0.0018967695713993894,0.9464880161282953,1
"T.seppelt",8.935501705587718E-5,0.04458815351088271,1
"Gbeckmann",0.0014259919677826875,0.7115699919235611,3
"Balajijagadesh",1.1848000093001815E-4,0.05912152046407906,3
"89.28.228.242",0.0018684976972294348,0.9323803509174879,1
"Pere prlpz",0.0012517728418005164,0.6246346480584577,1
"Glorious 93",0.0019428632964891925,0.9694887849481071,4
"Nouill",0.0015581732837977947,0.7775284686150995,3
"Nikolaiky",0.0018276506826521246,0.9119976906434102,17
"186.15.92.237",0.0017005664214160719,0.8485826442866199,1
"Staticshakedown",0.002004008016032064,1.0,15
"Punëtoria",4.0854513868957264E-4,0.20386402420609676,3
"Choboty",0.0014257890874140471,0.7114687546196096,3
"Pjotr22222",0.002004008016032064,1.0,4
"Mauerquadrant",0.0017907790831810943,0.893598762507366,8
"186.28.160.52",0.001712410281892607,0.8544927306644109,1
"DamTESC",1.6273947989694503E-4,0.08120700046857557,1
"Chrislk02",0.001933679439138155,0.9649060401299394,141
"Nono314",0.001665268336490467,0.830968899908743,9
"Vicipaedianus x",1.8513566829807818E-4,0.09238269848074102,1
"GerardM",0.0015039156590061355,0.7504539138440616,16
"Adville",0.001319476658486671,0.6584188525848488,1
"Piraeus",0.0017593235223745652,0.877902437664908,32
"Minhkhoitrannguyen",1.7135997064492698E-4,0.08550862535181857,2
"Kotz",9.330123162555978E-4,0.4655731458115433,1
"Yanguas",0.0012897080829244857,0.6435643333793184,1
"Khalid sadeq",0.0019952770240834247,0.995643235017629,23
"Fexpr",3.856099784181808E-4,0.19241937923067223,1
"Nikki",5.206957259786597E-5,0.02598271672633512,1
"Lilitik22",0.0018462902736051288,0.9212988465289592,1
"INeverCry",0.0020034721300476364,0.9997325928937705,1
"Vladimir Solovjev",0.0018722233767699556,0.9342394650082079,1
"Laura Marianne",6.001298913351582E-4,0.2994648157762439,1
"Xabier Cañas",0.0019766921107035517,0.9863693632410724,2
"분당선M",0.001918841268762673,0.9575017931125739,1
"金善賢",0.0018398152176569212,0.9180677936108037,2
"Boris Oskin",1.591776985720605E-4,0.07942967158745819,1
"Clarice Reis",0.0017064366473180242,0.8515118870116941,1
"Dannebrog Spy",0.0011098687776341187,0.5538245200394253,1
"Thomas11",0.0018532611477232374,0.9247773127138955,2
"Epìdosis",2.2144653350426885E-4,0.11050182021863016,1
"Hughpugh",0.002004008016032064,1.0,3
"Jhon8425",0.00177970627998951,0.8880734337147654,1
"Casper Tinan",0.0014892669152862456,0.7431441907278366,1
"Frettie",1.8201788550201167E-5,0.009082692486550383,4
"Pyb",0.0015772394371488527,0.7870424791372775,14
"Karel Rř",2.6825785929678937E-4,0.13386067178909788,1
"HakanIST",0.001682309613481647,0.839472497127342,1
"130.88.141.34",0.0019994646729591323,0.997732871806607,1
"Samyak bhuta",0.002004008016032064,1.0,3
"Givegivetake",0.0014059402201792096,0.7015641698694256,1
"Милан Јелисавчић",0.001310703255103511,0.6540409242966521,2
"Bohemicus",6.925613753370757E-4,0.3455881262932008,1
"Georgia guy",0.002004008016032064,1.0,18
"Michael w",0.0019224774742847709,0.9593162596681006,1
"Wwwchrisde",1.367332288734515E-4,0.0682298812078523,1
"Wieralee",0.0018621904839679535,0.9292330515000088,6
"78.61.77.143",0.0015190275608426666,0.7579947528604907,1
"Lancer WRC",9.995504405743657E-4,0.4987756698466085,1
"MineoBot",0.0015705348353318273,0.7836968828305818,4
"BotNinja",3.7690336731753136E-4,0.18807478029144814,65
"Druschba 4",0.0017201369383953856,0.8583483322592974,72
"PBot",0.0018125347663894551,0.9044548484283381,2
"Legobot",0.0018992869644971601,0.9477441952840829,68
"Benoît Prieur",0.0013673438443253512,0.6823045783183502,1
"Ilianionkov",0.0019502190739990304,0.9731593179255161,1
"Kippelboy",0.0013712727408491446,0.6842650976837231,2
"Zaunkönig",0.001795233103031289,0.8958213184126133,1
"WYImporterBot",3.736850239757197E-4,0.18646882696388412,4
"Никита Воробьев",0.0019259107744717654,0.9610294764614109,1
"Alakrano",0.0012850588456838467,0.6412443639962395,1
"Anvar11",0.002004008016032064,1.0,7
"EranBot",0.0012893152358585513,0.643368302693417,1
"Simon Villeneuve",0.00196861063387564,0.9823367063039442,1
"78.146.100.58",7.192911691779744E-4,0.35892629341980925,1
"Andries Van den Abeele",0.001793732253363082,0.8950723944281779,60
"Чаховіч Уладзіслаў",0.0015579712055280416,0.7774276315584928,132
"ValterVB",0.0016493210307857052,0.8230111943620669,1
"Jonnybdigital",0.0011776996445863506,0.5876721226485889,2
"3bdulelah",0.002004008016032064,1.0,11
"JaJaWa",0.0019882207582614616,0.9921221583724693,31
"Пробегающий",0.00198173712352753,0.9888868246402375,1
"BokicaK",0.002004008016032064,1.0,1
"MIKHEIL",0.0012896177039402024,0.643519234266161,7
"Harmonia Amanda",5.114007385420659E-4,0.2551889685324909,5
"Yair rand",4.2777887713013526E-4,0.21346165968793748,2
"Mhmrodrigues",0.0016916570843769462,0.8441368851040961,244
"Dexbot",0.001304479729536577,0.6509353850387519,157
"Cycn",0.0018669269571205986,0.9315965516031787,4
"ValterVBot",0.001401410912190138,0.6993040451828788,54
"Gymel",0.0020000379420036488,0.9980189330598208,2
"46.99.122.104",0.0012742152524874099,0.6358334109912175,1
"Ks-M9",0.001995476832643669,0.9957429394891907,1
"Ato 01",1.821366828640309E-4,0.09088620474915142,1
"Bamyers99",0.002004008016032064,1.0,1
"SuccuBot",7.302364307473281E-4,0.36438797894291675,5
"Laurentius",6.739618312380576E-4,0.33630695378779074,39
"Protestant",0.0019936367593412726,0.9948247429112951,1
"CastleMound",0.0019786161278645565,0.9873294478044137,336
"Zolo",0.0013315151367643712,0.6644260532454213,7
"Heron",5.313538556461825E-4,0.2651455739674451,1
"MaksOttoVonStirlitz",0.0012726145488703084,0.6350346598862839,1
"FocalPoint",4.5060476507001115E-4,0.22485177776993556,15
"RobotGMwikt",0.001986052267133534,0.9910400812996334,1
"Cléééston",1.748889185299989E-4,0.08726957034646945,2
"CommonsDelinker",8.56348943275802E-4,0.4273181226946252,5
"A7N8X",0.002004008016032064,1.0,2
"JuanSe 27",4.39347076798448E-5,0.021923419132242557,1
"79.179.186.86",6.83089990453004E-4,0.340861905236049,1
"Agabi10",1.8675513963381624E-4,0.0931908146772743,2
"YMS",0.001276136192666471,0.636791960140569,1
"Andre Engels",0.0014019476098982113,0.6995718573392075,2
"Armineaghayan",0.0018578759769428347,0.9270801124944745,1
"Liashko",0.0011107598461247141,0.5542691632162323,1
"Edgars2007",0.0010232469481446158,0.5106002271241633,1
"BetaBot",0.0019388857420635439,0.9675039852897084,3
"Akela",0.0012467228118117157,0.6221146830940462,1
"Pigsonthewing",0.0016962740181367384,0.8464407350502324,1
"TherasTaneel",0.0020029450076398023,0.9994695588122613,1
"186.55.165.12",0.001971144799915599,0.9836012551578838,2
